session_duration_sec,scroll_depth_pct,clicks_per_minute,idle_time_sec,mouse_movement_dist,tab_switches,attention_span
2026,,14.0,17.50396816944125,433.23281920236127,1,high
1319,66.33626109564929,15.0,51.14208497337357,454.48615572730336,2,low
939,40.82375193462987,15.0,81.54626232752622,476.78364890948404,1,low
239,28.04632242046524,,7.820219715875974,,1,low
592,73.11029830035622,20.0,25.96756781263457,654.0618406942219,2,low
3219,24.21834455937677,21.0,48.939808093529564,458.5481532406801,4,low
2790,,17.0,41.87914819246273,795.8572574215243,3,low
3478,52.98338889620703,15.0,28.940026156808155,587.3412664588552,1,high
1593,28.998739264414187,16.0,0.5660422845722755,,1,high
800,62.890514492361504,16.0,38.608226279973856,388.81314725289934,4,low
3185,11.793867487423348,14.0,,,1,high
2531,65.49411045673216,10.0,38.495838688410224,504.2780227830216,3,high
2744,28.329652799770223,20.0,43.5485684044726,501.3590080635133,1,high
658,0.024293443451273156,18.0,16.911758476243197,410.22796603638216,0,low
1658,12.693605767417637,14.0,152.26551666761466,490.78314786192385,4,low
1731,93.3615377835094,10.0,44.1930962910143,404.1567723795842,1,high
416,86.73546391153579,16.0,25.93087954637411,704.2567184338997,2,low
1965,23.360903203623685,15.0,81.63008312487476,607.5590228383096,0,low
3451,77.83719045454912,11.0,71.64374678480038,473.7846741048839,3,high
2373,60.857159317397425,17.0,50.55186001486328,471.5797875420904,3,high
2335,97.09047114498695,15.0,24.882406596795537,513.8261252358826,1,high
1134,37.36056595340591,16.0,22.46620453303402,499.1689641691801,0,high
297,68.14606125171713,22.0,11.956528918467608,356.45957310362485,0,high
2496,,11.0,8.665601909696026,214.8838807422527,1,high
2312,,10.0,21.54530579249425,380.3449000338457,4,low
1886,96.38176611881805,16.0,25.866988388460523,480.7223764002454,1,high
3412,53.89808744501205,16.0,8.412314498009353,389.3250203423764,4,high
2028,,16.0,76.76353699169843,622.9007045593354,2,low
3063,12.027096312860685,16.0,24.44412609225081,465.62702961488685,1,high
1410,,18.0,,781.036036254293,1,high
1266,64.48560434297268,15.0,17.16180232671573,415.77586126562767,5,low
603,,13.0,1.7947707823331482,521.1075198052336,1,low
78,95.09413518658343,9.0,64.21432773089073,,4,low
1180,2.2202812987850318,19.0,11.437558986473597,565.9667086602234,1,low
252,30.37238516318258,13.0,30.855269113998386,659.8626693495565,0,low
2998,92.10694862995814,9.0,28.05148438727585,,1,high
3380,32.09354383194404,20.0,26.347228719905292,195.38055958009124,5,low
1461,25.225283385517038,,22.378229183624914,574.9792415709301,3,low
1558,53.42204099312473,15.0,6.006251296255793,348.36827865784414,2,high
3395,82.3801749920538,,9.880371842413792,453.5346232375583,0,high
1849,10.314676087836105,,22.28197831611148,603.3993780256005,1,low
2354,94.30207096457362,,46.72564372010764,332.0358637377441,4,high
1491,79.5072881181164,12.0,16.968433277415865,673.3922011227576,1,high
1160,18.125025555155194,20.0,6.841764081073338,446.99211506731507,2,low
1711,71.20079611981626,23.0,,825.6406059377172,1,high
2497,38.495872263755714,17.0,32.63115001441262,510.3016738690643,0,high
2688,40.22946780763187,18.0,16.51507169917032,755.8014113977655,0,high
3530,78.32900924388665,,4.018660793067355,679.6518836800265,1,high
404,96.27848079807322,10.0,33.668732139532565,408.33423769182536,0,high
2150,,23.0,6.979863692771679,304.74639085497165,6,low
2051,42.06302368788194,11.0,21.340315099739595,517.0441041856319,2,high
1083,48.09416080843035,15.0,10.966626378698772,412.6035322216738,2,low
3289,,17.0,80.5110016049251,736.957817013051,0,high
3465,36.3189123716225,13.0,7.774318242923109,462.97112424910654,5,high
1919,5.226866756159653,8.0,16.337601156243792,454.9394062221839,1,low
1853,68.55386205626233,18.0,96.18885643063219,290.61523088944716,3,low
1504,43.62144171200454,17.0,11.51368501650852,562.8825519619653,3,low
2272,19.479380264392677,17.0,31.03476377996033,323.8666577079751,3,low
1209,81.60335023020684,11.0,11.425825681946215,566.3655369321073,3,high
3273,80.25607481516279,17.0,3.518775224757081,587.0137589747004,1,high
2924,48.63916280888938,22.0,29.629351450640367,387.5487332038453,3,high
1094,29.845066114776053,12.0,74.31941912070462,643.4869896526569,1,low
3164,,15.0,18.07532813811072,458.76868410631425,1,high
2100,28.815213577740305,,29.51914896893677,279.313445614367,2,low
389,23.600793032371204,21.0,28.1636382029797,731.7931010470538,5,low
3176,73.05146540263266,18.0,16.08890343999467,361.47941388885215,1,high
2637,4.0325239720950705,21.0,28.627305299556415,576.060581189972,0,high
2749,9.476847103459395,15.0,9.005520287082193,563.8691711070867,1,high
2071,0.6788174023589777,18.0,14.246283839284706,558.3777010886517,1,low
1171,15.294318647542616,20.0,17.519037213008126,555.7792873895203,6,low
1665,6.899000871045946,18.0,59.8549273502606,354.47185451599967,2,low
1433,99.58023677799186,12.0,12.846642670225833,753.7024402254082,2,high
1973,28.880996995408957,14.0,30.247004105931055,643.4373725300959,0,high
708,14.926801266924727,,7.201208924538905,571.25850968756,4,low
3391,24.099625799591795,,8.733427832511396,300.0535646726556,4,high
2517,93.61255715401346,14.0,31.3602972727575,,4,high
3010,52.016022302439566,17.0,43.103630092696825,,3,high
36,36.48180963078569,15.0,18.603436283309765,199.44738324547745,4,low
3297,,13.0,12.243545085959118,550.8055789910557,1,high
2498,39.499027054903245,12.0,72.32902373938033,300.32348039215685,3,low
1621,33.50085699576958,14.0,4.378802958826018,369.79523337355806,4,low
862,20.728252254973555,,38.26559350555423,288.33985884986055,1,low
3294,37.77968239094115,9.0,35.15201816663732,536.9159623673454,1,high
2636,31.6684356016926,18.0,35.15922425690471,667.4542177751446,2,high
3249,67.73039592981411,13.0,82.19572186282142,552.2026285719028,2,high
1840,28.958270467072712,19.0,39.07959280513161,568.674957338337,2,low
3303,57.71997464225615,7.0,,525.1938344232323,1,high
3545,6.589216503197271,24.0,13.081250386200708,602.4040266305958,2,high
943,19.128915669651438,15.0,14.883577496393906,570.0628421375021,1,low
2041,40.74052716113488,14.0,0.9387971949070382,92.73527090042273,2,high
1472,93.69492539086954,17.0,73.43190376290563,635.9460106492467,2,high
1480,37.72519857156954,11.0,2.2919403552258384,620.1727942941352,2,low
3084,66.4074121199834,13.0,36.098619389611706,445.653075401239,4,high
1532,,18.0,39.297894362528886,,3,low
3576,12.703357597323173,16.0,55.682230182384565,536.371103845161,1,high
155,5.853660008005013,17.0,24.180222844050217,548.9991206204747,4,low
2472,30.541349854275136,17.0,,433.9274776158734,0,high
846,,,10.817172640208245,528.0049586520037,1,low
2958,17.40104480161242,21.0,41.06353797916759,660.7760386955556,2,high
1859,76.075930838695,17.0,12.621127260257623,,2,high
605,1.5838070944874216,16.0,69.94141543439419,522.0355509373799,4,low
2402,55.78101257354344,15.0,5.351624243167343,550.0870522029863,1,high
1445,37.94613805934648,10.0,11.383278459995733,,1,high
959,50.65499999085472,10.0,20.720673216280733,424.7911931035132,1,low
1493,56.28302372146029,13.0,44.86326881962814,479.59360544427807,3,low
3305,31.336769445727818,16.0,41.44506845719526,676.6577053085897,6,low
3587,29.51088601842853,9.0,7.098905440320862,622.8436634042088,3,high
862,,13.0,4.672808617929386,789.4030016011943,2,high
1084,87.12769881211571,12.0,10.870858428302187,276.4660736509686,3,high
3489,19.25816324585279,15.0,19.835165301793555,301.4397544026541,2,high
1678,9.761876053514895,18.0,23.231045378047572,,1,low
1930,89.77958063920259,13.0,16.818211897747258,717.3290564471733,2,high
1487,34.989546364739866,17.0,,504.96921825063987,0,high
2914,,14.0,16.7353652130827,-169.84057952933165,2,high
3003,35.95431445200035,14.0,87.74647937291684,388.4706257151879,1,high
1429,12.58023363460513,15.0,9.072456139047008,550.3240478224085,1,low
3445,58.933164494772804,14.0,29.61524999586143,365.0880520133401,1,high
472,52.514085176962965,7.0,28.35443916952732,527.7689235406574,1,low
2152,20.299355919119723,,9.920807277711399,784.7833173307965,0,high
586,45.186904465227784,16.0,15.914916639623652,713.9199229392501,2,low
1208,79.69475040156459,,13.646292472956937,621.3338368055208,2,high
3531,59.04261031078914,15.0,,490.3326081742764,3,high
2067,9.691732706699485,17.0,19.462153031500318,425.7997913149412,3,low
392,54.802149722913505,15.0,,613.662697291621,3,low
2525,70.27382992895869,15.0,5.892031238456277,,3,high
1287,79.27034057807514,15.0,,508.95566590585554,3,high
1871,62.91175786342668,16.0,16.437344868916693,267.31765806784597,3,high
2339,15.265816454078374,15.0,4.2249913532796,392.8204426661161,3,low
1880,71.01732665901606,15.0,4.218839714769105,,4,high
2202,67.73418460815164,17.0,31.28176778044332,334.8399738877119,0,high
940,2.442688294063322,25.0,36.78458975453599,539.8560647903686,0,low
274,41.174766759024315,15.0,84.99841454284453,561.8755392296209,1,low
571,33.29502469623733,,2.7307360745005433,570.6331723631027,1,low
2562,66.94120642536434,10.0,3.7621859155393964,,3,high
2199,21.61358123109207,,1.5962684255947612,594.1589079710097,2,high
2202,59.08719229742585,20.0,22.793256063959902,406.43103619362057,5,low
1602,91.32059618141723,24.0,29.24514620029727,279.85181545082395,3,high
2247,79.78023722086077,17.0,15.50146062340143,368.9696881424975,1,high
153,92.14577362165303,8.0,47.97010932149199,609.4881795357367,0,high
3136,97.850596693269,9.0,34.81776842538693,319.8730109306458,2,high
3188,1.0670127006162766,15.0,127.72091757132111,343.908398017324,0,low
2723,62.27412763774775,20.0,4.4513455986091826,343.0783998863489,6,low
1761,41.283939775890644,17.0,1.8025548214695357,223.10383178851094,5,low
815,85.98544903351217,13.0,9.639387295053233,327.94934508023005,3,low
2073,25.181470200913168,13.0,0.5770196467561938,650.0595369985506,2,high
2278,98.10294891150761,16.0,80.91839485065643,392.48530209266585,4,low
2446,61.370796954374725,19.0,10.8700849545562,237.65927651684808,4,high
826,79.35374022288309,17.0,,423.2534217628126,0,high
106,8.559955282276832,18.0,11.484831820396774,576.5820823840501,1,low
88,18.345788475886504,14.0,8.463273785679409,225.3840852674506,2,low
2508,,18.0,,,1,high
2715,2.198652203932361,15.0,11.586022313417702,283.8528776961382,1,high
1553,81.68779858937827,18.0,28.66802004205282,440.67745415199715,2,high
1966,1.3949018691911452,15.0,106.8633864129462,438.7602335006574,3,low
2186,65.71188390612733,18.0,24.49960964140091,415.78398398667105,1,high
3085,36.50939202318059,,22.82409691467022,490.27974522777157,2,high
1331,61.149485271919914,,1.0769931724693265,616.7840530965047,1,high
97,69.60314069891137,16.0,54.99601509710409,493.8797628045187,4,low
3170,34.24752191863042,16.0,1.3763355844625114,409.14895098601056,1,high
3266,10.796244811083556,16.0,71.00803667324156,568.6023027141343,2,low
3590,,16.0,23.209361907040805,531.0895592933759,1,high
2382,58.89360225625479,21.0,5.534514572397156,399.57446601097615,0,high
1962,52.06553537341115,8.0,18.028385350362324,506.3452133126549,1,high
2751,,,158.85654930681667,387.1486245188616,0,high
394,50.97355100039371,,10.918879562935318,370.13919074045856,1,low
850,42.244579003087914,21.0,9.41912926357264,620.8701821224859,4,low
1432,39.808717823623084,12.0,3.767097201580319,567.0438209853734,0,high
2420,2.6446902597667465,11.0,27.275160067181254,615.5569452854821,2,low
976,33.55572016966571,24.0,2.803847652542689,595.2692751727267,3,low
2976,97.60201575244942,11.0,43.57405874758211,366.91711114189206,2,high
1607,87.35555762270889,16.0,75.48208124255602,650.1922895100188,1,high
1407,32.93780670342177,21.0,80.59061833658002,455.3589334577117,2,low
1469,58.77954050663722,14.0,3.425857917015768,639.3826734900824,3,low
3210,84.7296745535494,17.0,24.511190553510083,481.2325085043056,1,high
791,44.12743367500687,14.0,3.064631653497216,546.9744631818984,2,low
3598,1.795786375015096,12.0,25.460093935796387,551.4841893420527,4,low
370,7.451046181864007,,50.618835437911756,621.9800577926585,1,low
3019,51.039272134870664,18.0,23.152088905998134,254.81808184866935,0,high
412,96.94393756758784,18.0,61.68436859888422,263.54034309358593,7,low
1033,69.32095422188678,15.0,48.535347804072,600.7566297653265,2,low
1586,7.091619143856953,16.0,9.711646889414485,553.4543697490045,1,low
329,18.936087579186278,16.0,29.835862553499712,383.65345277170684,1,low
168,77.132314321685,16.0,0.22319198353423594,554.6463363525112,2,low
388,84.14397599562447,,,288.80596848441485,3,low
865,61.76945861885908,19.0,8.15269354238199,989.6434266303515,4,low
1552,64.44231696298166,25.0,82.99407062891456,696.7357080241915,3,low
3486,,18.0,15.595436654193591,593.3454016111809,2,high
1657,82.85302595815085,15.0,31.84508191731142,511.34455560162303,6,low
2012,78.82752081708297,12.0,39.50099036136792,407.1907932792054,4,low
1333,25.903514410334715,15.0,44.51225981545964,303.47206409811895,1,low
2560,70.8676719965507,7.0,39.92864978420253,482.9266058765864,3,high
938,21.48546064249981,23.0,10.23945088255786,371.0359046457313,1,low
1164,4.033016105151299,15.0,34.75733732990426,379.7837227020131,1,low
2943,20.113654259037727,14.0,23.889268940168694,287.4865040338185,3,low
2216,17.86288767542995,18.0,27.29231614210571,537.4494577896658,2,low
1025,33.77479967348472,18.0,0.02444847869215846,443.45097412656594,1,low
2512,41.84494971754581,,,580.2607362238805,2,high
2586,,,80.07225431479301,568.5648190482182,6,low
2350,47.675387550832816,21.0,,534.4196945119494,1,high
3200,27.067460596528935,19.0,17.288431473934846,,3,high
2181,2.9170668574074465,15.0,,623.5558270348316,1,low
1267,60.51016222371507,16.0,4.475978066211023,310.91509840251524,2,high
1814,39.57448298473544,14.0,7.021167043915547,,0,high
2839,29.86721573875497,14.0,24.199376909503172,491.8971885547266,1,high
2864,86.69410428305123,11.0,75.40979723247636,298.77041437603,2,high
194,74.67433077981597,18.0,11.844621926340821,,2,low
1028,85.77655483724422,22.0,11.720603276820967,567.9804375919354,2,high
2597,49.4982794712461,13.0,24.913066038556224,604.6321302317847,1,high
1337,13.093125212677748,11.0,13.23631520309775,,2,low
2594,69.62214361212725,20.0,72.37737246020916,645.5250579791966,2,high
686,20.607377993717524,,14.237127349402913,542.7371595222925,2,low
2690,44.12296690917168,20.0,20.226362738068186,679.3788735413779,0,high
2241,6.5000788948888495,21.0,22.867798603712775,663.4430597508865,3,low
1939,82.53084024229824,15.0,45.70713754189518,476.23446268955115,2,high
2076,12.594064104750057,12.0,24.89691970840948,,2,low
2141,90.30975070493096,14.0,,331.38258648193,3,high
3192,86.42306022615571,15.0,3.9712375153376285,858.5441757426042,1,high
1170,,14.0,83.30973437172918,368.1821479271158,1,low
1919,74.43682043039907,14.0,48.518507477032514,492.79959024834795,2,high
296,61.94450738181533,20.0,0.6969905658564561,414.9217552080856,3,low
1875,80.30756423377449,16.0,51.69987204329321,443.4813518180391,1,high
1738,43.180510078591205,18.0,26.791716514908764,938.5330493770944,3,low
3241,78.580848424435,10.0,21.95004442396287,430.5918968883383,3,high
2323,46.245681706514794,8.0,0.3691371214860195,627.6662558439382,1,high
2472,94.09657878427939,17.0,45.541889839388965,464.6895633070374,1,high
1540,48.637210082514756,14.0,,640.4825644381622,2,high
505,46.261927193372955,21.0,39.056524377956634,418.37607224435123,0,low
1006,78.50718615635127,19.0,0.479864878187253,538.4198140488757,3,high
1237,82.15776917608379,,47.741110989482905,594.3047450709114,1,high
1073,55.44891143211708,15.0,0.6992707575851356,,3,low
1990,17.97978134950754,19.0,8.071419651722145,913.6588886338387,2,low
587,46.77582309575795,14.0,9.370647270152237,,1,low
1047,96.80725029096784,13.0,5.141756092622663,466.1043568223936,4,high
1635,75.29861930391851,,19.678906005032154,,2,high
912,81.11626038791321,15.0,10.009181891044685,513.7584535440473,2,high
2224,3.282549881924013,12.0,150.1156408050976,317.60029840797955,2,low
695,46.78594626341599,18.0,26.022788068622518,767.3442895774915,2,low
3405,64.66211336575553,16.0,25.074369923772288,564.688065860162,3,high
2697,83.00326836280748,25.0,7.487306749989706,486.80208988829077,4,high
1801,4.927365358277147,18.0,15.762417455600641,656.8966781535069,2,low
2897,85.24388856418732,15.0,3.970922033029654,391.77278328710486,2,high
893,54.84009367419117,14.0,43.131324913896364,326.60606203543443,4,low
611,19.731397057605992,15.0,,480.48003924068934,2,low
3100,31.72552164497,12.0,41.82566321191826,519.1315474204386,1,high
724,28.192955175156076,10.0,13.941934592873116,579.5879309889154,1,low
1281,,,134.6409276981929,278.558312535166,1,low
3203,5.168567991113182,11.0,5.630455326155698,431.5524754971152,2,high
1640,15.853615849992353,18.0,0.045751685717614315,37.48028102471676,0,high
3518,81.26930433757823,13.0,27.103126277947453,322.64762436408625,0,high
1269,13.260399074681107,20.0,91.69837289649448,607.2892300550607,2,low
2484,23.339626945812697,22.0,31.2432109145913,644.1538712862102,4,low
428,45.33706056041573,13.0,2.6886678523963727,328.699319703047,4,low
1976,51.71208881133305,20.0,23.327209346384983,451.30931763884365,1,high
744,76.36104796141586,14.0,72.06783259874109,503.8409232691991,2,low
733,44.73324266661878,22.0,0.19581973764584676,661.7165208263166,1,low
2838,78.98646210355388,12.0,5.478487668562395,729.3642299775485,2,high
2576,61.834630704545745,12.0,50.550968725003656,522.9623382834534,2,high
3566,11.309973942382246,12.0,67.30320646801756,,5,low
1744,15.633143839283859,9.0,36.843930431041436,283.44595869490485,0,low
2002,43.70337254497708,16.0,143.24377077499778,516.210385184159,3,low
3051,39.68893930890396,8.0,2.836439786634273,811.2383752235398,6,low
111,74.35442696372945,10.0,23.668374434369795,693.5288824905979,2,low
633,58.07371397973519,17.0,34.65497660391348,526.2287444388357,2,low
2000,38.81330810022493,14.0,36.38482882128679,,3,low
1740,17.076028345038562,,47.321411021728984,396.72254578219156,0,low
2076,22.683710232549515,15.0,74.89457920002386,,1,low
2849,57.550101846905896,10.0,13.465654681003283,522.1398763376524,1,high
932,42.34388048997925,12.0,,522.5951510477664,1,low
394,51.492750886067206,7.0,13.503296746816805,651.612489935459,3,low
192,17.067743530223368,13.0,33.40703573752632,644.3124399111944,2,low
3149,66.29062523445658,20.0,7.20320175082003,578.0850170316623,3,high
2588,85.2538740855967,15.0,49.81766570209774,350.1280732701067,1,high
3430,,14.0,7.444782828181167,355.78770182272956,1,high
1893,49.15142258318266,10.0,0.30343142137756623,,5,low
145,97.55273290209018,19.0,21.283222536577146,535.3280433809992,2,low
3018,33.32417405507277,19.0,38.889394807179535,196.05184178657873,2,high
2414,59.50463449237612,22.0,12.907584338846569,499.0587391303068,2,high
910,,19.0,41.45661854129862,711.2964074681205,3,low
2814,60.601500247944315,16.0,17.30919431256759,600.023905202096,5,high
869,8.963177330461791,20.0,5.651925566752819,447.39085835813245,3,low
2224,95.92354353238221,23.0,2.8477346211619454,395.26168793753294,0,high
1376,71.56626520723114,16.0,37.19703345203898,620.8572927165023,2,high
2520,78.81597881357064,9.0,14.618878301522129,,1,high
2914,70.41043607716368,19.0,73.1775050023252,463.0351321125889,3,high
1066,58.97290360764658,20.0,23.31250255313866,411.64536816407883,2,low
972,44.99127810855054,10.0,12.851224656354871,511.4574484530911,0,high
3595,85.83733797610624,17.0,12.876950995047954,,2,high
1754,95.6835667543063,17.0,4.227484570194816,617.6569354875072,1,high
2364,49.90361729040813,14.0,27.02648784145411,686.1753643968075,2,high
2797,93.1535049155262,23.0,26.18021315688417,,0,high
1167,58.33329099885175,22.0,48.28219117841859,316.12706412067405,1,low
2557,53.83841868964332,17.0,6.739226244828655,702.2084281473097,1,high
51,45.44827329553567,16.0,10.308093011121578,524.8728413995933,1,low
3450,20.928776153011984,,3.0688887588910254,330.25240448167375,0,high
1779,0.37196608180591895,19.0,10.501289619016648,647.4877409990963,3,low
712,24.150622685606127,20.0,16.763844827574257,551.2527649833249,2,low
2983,50.97231716035652,15.0,99.750771188116,830.486864288734,2,low
1863,37.99599522597526,9.0,31.75862181424969,464.7047484101688,3,low
2397,44.84852280026338,18.0,45.818313761376714,666.305599560307,2,high
155,98.06482195640496,12.0,11.813947772065136,282.67483413008597,3,low
306,35.027237066932756,15.0,4.682524882321191,709.4041325245358,1,low
2029,45.21829393601079,14.0,8.900471294999203,641.6240087316731,1,high
1257,13.351555135281956,19.0,8.890291762382462,,2,low
2271,4.795773243698765,14.0,26.248369862575473,666.5870476263103,3,low
725,77.54095145924947,10.0,12.532407612677606,485.14277211864834,0,high
1339,57.06831750719786,18.0,,324.3310153944712,2,low
86,76.0704806043895,17.0,134.07860982618024,409.69206494539435,1,low
3404,,11.0,12.615766721358257,235.82744192028207,1,high
3264,57.18287711826909,16.0,36.62952783303256,361.8651453224435,1,high
48,25.364247434137553,,32.14333335517246,563.8792023812649,3,low
3471,22.806181690001992,19.0,6.487365218540972,492.83706817622203,1,high
2341,1.1526014052985256,14.0,75.03422556291386,,1,low
2871,13.034072356907188,21.0,6.673410837853611,381.03456260787533,1,high
142,30.926811149969534,21.0,40.063147879001924,234.14014837125723,2,low
3589,11.687876059093904,13.0,12.813365641244497,527.3124669855874,0,high
3428,98.58584404109375,14.0,13.722411689247684,556.8740288702966,2,high
571,30.863264852395066,12.0,,351.26546599299263,5,low
2724,13.032394670232817,10.0,59.96527557094538,419.983959475442,1,low
608,19.908231282795775,12.0,4.53347663699849,731.3200181134143,2,low
1118,58.77032283414765,18.0,1.68344945982256,,4,low
3393,6.404352386478851,14.0,15.4269835924322,277.33631574065737,0,high
54,86.24341301411569,,1.7156908732136118,,4,low
1602,96.14996792371473,17.0,34.90421063126853,718.2433523558378,2,high
2078,24.674742066738087,16.0,42.85415259169257,467.53685040387205,2,low
2988,45.00952685908594,20.0,57.87120049827888,459.6585217389255,0,high
1602,2.213445102949707,15.0,40.858853871412215,663.9106440114615,1,low
170,64.07102247272215,7.0,74.43391538065345,648.0603866412823,3,low
1797,41.39260580525889,14.0,41.38565512235665,640.29550180709,3,low
677,27.005846610155572,11.0,82.50164303055841,460.7022876238804,2,low
2265,20.683711061660848,17.0,6.437067347968206,,0,high
3229,65.40230776587605,23.0,20.786204512613818,724.2118270932831,4,high
230,41.62170310323145,15.0,153.13486430893084,492.51894522971344,1,low
3228,17.9659289029912,,34.331349155838225,439.48855680294946,4,low
286,68.91090814868241,21.0,63.27009468470446,684.5108958634453,2,low
576,56.507228303669365,10.0,0.9259578881288617,,0,high
2271,85.86720549294962,15.0,61.61506152318288,817.2507325348734,2,high
2780,11.74758988764929,13.0,,443.82327503375745,3,low
3205,78.56666019444562,,,458.8939625754662,0,high
3366,67.3516786817259,8.0,0.7804940650700299,,3,high
831,11.501093682809781,19.0,9.030176368699752,517.7078486622197,2,low
971,69.48207298717207,,74.22732018801649,338.8821602813725,2,low
3485,44.15472888798304,,33.09062424078595,421.0049837438759,1,high
3361,94.49847855558431,16.0,75.5734311139934,605.1694697243585,5,high
443,14.161135061789931,17.0,17.725883995417178,558.4966115209095,2,low
2044,64.2833390815738,,82.76156635585244,228.39180422494593,0,high
1411,38.1980045462946,15.0,18.65047067098406,735.543844741158,4,low
1128,95.68146705908778,15.0,,336.95058692723956,2,high
3456,32.997489529027646,13.0,4.924789330900628,355.85991141814947,6,low
939,96.21859094918001,16.0,152.553393978324,,2,low
217,90.1485851100749,11.0,12.187782470963606,400.80749921539865,2,low
2045,27.038323531065632,21.0,5.232495435460466,365.47904320012583,4,low
1343,80.35417768264277,11.0,0.25331943502211823,369.1349838216646,0,high
2122,99.56042018035059,12.0,10.08808950854046,130.35919224028328,2,high
2160,,14.0,65.97815892677909,,1,low
1176,43.67771693233197,18.0,22.9076893952988,,1,low
387,52.018073656675966,16.0,30.025657361997247,836.6610106838316,1,low
1581,29.49311358038643,19.0,76.68219653333333,572.9511496498341,4,low
1119,1.526483964602976,25.0,21.574874989812585,425.5116470422782,3,low
3013,22.012924419752665,13.0,54.65663643106466,319.8927532289868,1,high
1710,28.193688434175847,16.0,11.739468098484064,485.5585310301107,1,high
2452,44.35997013181871,20.0,113.30099155526801,567.308433408884,3,low
191,17.110247841340186,19.0,2.462795142301039,424.49770710214324,2,low
3481,87.32543566916726,12.0,38.710933984625605,509.1524039522858,1,high
3459,70.4911132731336,17.0,32.414297977085255,,1,high
3289,8.520047755966198,17.0,6.383602527484512,442.38348094412555,3,high
2399,,19.0,,216.98366678112666,2,high
479,65.36564764056205,17.0,11.255168381225308,631.0230181087152,2,low
1527,95.62211736436277,23.0,2.9778037723634774,547.148216872258,1,high
1066,0.30208713561612477,17.0,26.36898303266993,243.651198311313,5,low
2261,24.79324498058072,,151.87291937506276,564.1465515914442,4,low
2188,92.77914793753155,14.0,24.60134840473407,350.320467629338,1,high
1980,93.21339153982831,24.0,23.640877414572195,566.198360354661,2,high
2585,72.05864193706374,14.0,,786.0895263806437,3,high
1343,76.576332104754,12.0,4.497497506055479,473.4545998485168,6,low
2372,9.148295792964712,13.0,,662.490679855473,2,low
3552,51.38758347782336,17.0,126.35042340423642,315.7269023221434,2,high
2981,23.15829912889994,11.0,62.77160566657068,272.0871280493479,4,low
1268,18.121804361361725,14.0,12.474970342044521,802.6055708593507,2,low
1003,81.03032991233326,15.0,23.4924359149309,546.1722520334506,2,high
661,13.503813668054743,13.0,24.135922101213314,595.5004911742006,4,low
1620,46.86516369963852,14.0,34.68984295088905,672.8033454268066,1,high
1080,93.8578239586033,12.0,34.921612478943636,420.8277785303064,3,low
2810,18.583205556534253,18.0,46.78980256863145,623.7674539644001,1,high
3332,97.79934237382346,17.0,0.7586427093815394,601.0316243463226,0,high
1618,99.4287985761059,17.0,86.30126856107726,305.7792768826454,1,high
2398,55.561715468240294,11.0,2.179122335337721,726.947796711903,4,high
2990,17.014274017715792,,19.39707592819862,696.02907739693,5,low
3334,31.610488794089562,16.0,75.61450137847349,307.4424141443408,2,high
1723,42.44928326765351,13.0,20.06352135393375,,3,low
466,30.932422435822293,21.0,1.972556404258907,465.3380394630584,1,low
2858,28.063557987651578,20.0,7.811347908865695,712.7461204888906,1,high
1586,97.22297092163575,14.0,,288.4081990822084,1,high
3504,15.336482741574564,23.0,2.75890696975373,1040.3622536315793,1,high
1106,,17.0,16.53265881034704,473.82737459421884,0,high
3414,0.041028943917487126,13.0,11.97375442456749,610.7667749271786,2,high
1334,59.61826694023769,18.0,50.655671901948814,708.1247498004204,2,low
2803,91.59430039540524,14.0,3.500462176983139,,2,high
2108,28.793409409321903,19.0,34.446537096810964,482.7587171607082,1,high
2414,18.55259752577192,20.0,15.656044604771221,424.57536592720584,2,low
212,65.1679794878427,16.0,26.583809045221816,367.1801560803323,0,low
3124,71.26014072983932,5.0,6.9024685090724525,540.7788721689082,2,high
2621,68.80305189519814,8.0,28.2254713705403,479.7099979737568,2,high
1499,,15.0,,423.59387025117564,2,low
3175,25.22024021593309,12.0,2.1845915429482847,432.35540779494477,2,high
3111,95.59187999620443,13.0,52.176877960538576,586.4350180839714,2,high
3585,92.32995082699294,15.0,59.253335076981436,,1,high
1509,45.731660989282034,16.0,1.9699043918376629,462.95528474116554,0,high
1619,84.61938661543734,9.0,27.72874116166962,634.800108768366,0,high
1617,45.2323477634296,16.0,27.042913123408226,537.083820510395,1,high
689,42.43890180725104,13.0,0.3761000559015526,342.56611004620856,1,low
189,15.676294759929466,15.0,12.572308538004439,496.4193396879545,2,low
3115,42.64060564919728,15.0,104.14130489384108,565.5532431714454,2,low
3279,,18.0,24.320833098575832,648.3908286854364,3,high
2489,2.2504327428686466,12.0,81.18686705393213,386.6931999882649,1,low
1041,44.41130051754064,16.0,33.777466841730686,416.2205415948298,2,low
82,78.13562183952003,15.0,0.8640396891417688,395.7260016919705,1,low
2485,68.00460563742699,18.0,2.4269711631840294,403.17197009123174,4,high
2924,63.5156988863935,15.0,38.42334290742665,560.7507073545672,1,high
1075,90.95554284372025,20.0,24.26130631750984,589.1733694825473,0,high
1083,1.803200982523001,17.0,4.079803988970216,657.6355239324625,0,low
2780,55.70475861922341,12.0,28.56240905570024,486.32376363863466,2,high
2337,,8.0,49.86734327197583,289.2015567830788,1,high
1258,54.13353827012672,17.0,41.94887435452945,600.4205246686195,2,low
3160,32.389555258037916,17.0,8.47735195270333,523.8715517611375,2,high
